id,method,dataset,paramters,accuracy,time
2093,RFC,SSL1,max_depth=17,0.9575353871773522,0.20324277877807617
2094,RFC,SSL1,max_depth=18,0.9542048293089093,0.20326638221740723
2095,RFC,SSL1,max_depth=19,0.9575353871773522,0.20687270164489746
2096,RFC,SSL1,max_depth=20,0.9525395503746877,0.20525312423706055
2121,RFC,SSL2,max_depth=3,0.8291666666666667,0.15761780738830566
2122,RFC,SSL2,max_depth=4,0.8383333333333334,0.17235922813415527
2123,RFC,SSL2,max_depth=5,0.8491666666666666,0.18666291236877441
2124,RFC,SSL2,max_depth=6,0.8675,0.1952228546142578
2125,RFC,SSL2,max_depth=7,0.8683333333333333,0.20613980293273926
2126,RFC,SSL2,max_depth=8,0.8766666666666667,0.20979714393615723
2127,RFC,SSL2,max_depth=9,0.8791666666666667,0.2141406536102295
2128,RFC,SSL2,max_depth=10,0.8708333333333333,0.2215256690979004
2129,RFC,SSL2,max_depth=11,0.8825,0.22234487533569336
2130,RFC,SSL2,max_depth=12,0.8925,0.2223360538482666
2131,RFC,SSL2,max_depth=13,0.8875,0.22821664810180664
2132,RFC,SSL2,max_depth=14,0.8825,0.22813677787780762
2133,RFC,SSL2,max_depth=15,0.8891666666666667,0.22437071800231934
2134,RFC,SSL2,max_depth=16,0.8733333333333333,0.22316622734069824
2135,RFC,SSL2,max_depth=17,0.8866666666666667,0.2255558967590332
2136,RFC,SSL2,max_depth=18,0.8708333333333333,0.2193448543548584
2137,RFC,SSL2,max_depth=19,0.87,0.22465968132019043
2138,RFC,SSL2,max_depth=20,0.8766666666666667,0.2268373966217041
2163,RFC,SSL3,max_depth=3,0.8441666666666666,0.15535354614257812
2164,RFC,SSL3,max_depth=4,0.8883333333333333,0.17074823379516602
2165,RFC,SSL3,max_depth=5,0.9216666666666666,0.1826620101928711
2166,RFC,SSL3,max_depth=6,0.9166666666666666,0.19257736206054688
2167,RFC,SSL3,max_depth=7,0.9166666666666666,0.19731426239013672
2168,RFC,SSL3,max_depth=8,0.9208333333333333,0.19824433326721191
2169,RFC,SSL3,max_depth=9,0.9158333333333334,0.2002272605895996
2170,RFC,SSL3,max_depth=10,0.9166666666666666,0.20123553276062012
2171,RFC,SSL3,max_depth=11,0.9266666666666666,0.20336031913757324
2172,RFC,SSL3,max_depth=12,0.92,0.20318818092346191
2173,RFC,SSL3,max_depth=13,0.9058333333333334,0.20363306999206543
2174,RFC,SSL3,max_depth=14,0.9091666666666667,0.1995842456817627
2175,RFC,SSL3,max_depth=15,0.935,0.20169591903686523
2176,RFC,SSL3,max_depth=16,0.925,0.20238494873046875
2177,RFC,SSL3,max_depth=17,0.9275,0.20321965217590332
2178,RFC,SSL3,max_depth=18,0.93,0.20453548431396484
2179,RFC,SSL3,max_depth=19,0.9225,0.2003645896911621
2180,RFC,SSL3,max_depth=20,0.9233333333333333,0.20314764976501465
2205,RFC,SSL4,max_depth=3,0.609375,0.10041284561157227
2206,RFC,SSL4,max_depth=4,0.565625,0.10458993911743164
2207,RFC,SSL4,max_depth=5,0.58125,0.10429930686950684
2208,RFC,SSL4,max_depth=6,0.590625,0.10592436790466309
2209,RFC,SSL4,max_depth=7,0.596875,0.1055295467376709
2210,RFC,SSL4,max_depth=8,0.571875,0.10657405853271484
2211,RFC,SSL4,max_depth=9,0.575,0.10568809509277344
2212,RFC,SSL4,max_depth=10,0.575,0.10654211044311523
2213,RFC,SSL4,max_depth=11,0.565625,0.10568642616271973
2214,RFC,SSL4,max_depth=12,0.571875,0.1067497730255127
2215,RFC,SSL4,max_depth=13,0.578125,0.10600876808166504
2216,RFC,SSL4,max_depth=14,0.565625,0.10694766044616699
2217,RFC,SSL4,max_depth=15,0.58125,0.10539984703063965
2218,RFC,SSL4,max_depth=16,0.596875,0.1065225601196289
2219,RFC,SSL4,max_depth=17,0.584375,0.10562324523925781
2220,RFC,SSL4,max_depth=18,0.58125,0.1065065860748291
2221,RFC,SSL4,max_depth=19,0.578125,0.1054530143737793
2222,RFC,SSL4,max_depth=20,0.58125,0.10735917091369629
2247,RFC,SSL5,max_depth=3,0.7116666666666667,0.1569819450378418
2248,RFC,SSL5,max_depth=4,0.7416666666666667,0.17330718040466309
2249,RFC,SSL5,max_depth=5,0.7275,0.18660569190979004
2250,RFC,SSL5,max_depth=6,0.7416666666666667,0.19821429252624512
2251,RFC,SSL5,max_depth=7,0.7291666666666666,0.20491790771484375
2252,RFC,SSL5,max_depth=8,0.735,0.21152567863464355
2253,RFC,SSL5,max_depth=9,0.7375,0.21312308311462402
2254,RFC,SSL5,max_depth=10,0.7275,0.21553635597229004
2255,RFC,SSL5,max_depth=11,0.7291666666666666,0.21727871894836426
2256,RFC,SSL5,max_depth=12,0.7383333333333333,0.21715044975280762
2257,RFC,SSL5,max_depth=13,0.7375,0.2180767059326172
2258,RFC,SSL5,max_depth=14,0.7475,0.22138428688049316
2259,RFC,SSL5,max_depth=15,0.73,0.2166733741760254
2260,RFC,SSL5,max_depth=16,0.71,0.21710872650146484
2261,RFC,SSL5,max_depth=17,0.71,0.2168445587158203
2262,RFC,SSL5,max_depth=18,0.715,0.2169637680053711
2263,RFC,SSL5,max_depth=19,0.7175,0.2175426483154297
2264,RFC,SSL5,max_depth=20,0.7391666666666666,0.21715974807739258
2289,RFC,SSL6,max_depth=3,0.8016666666666666,0.1626429557800293
2290,RFC,SSL6,max_depth=4,0.8583333333333333,0.18031978607177734
2291,RFC,SSL6,max_depth=5,0.8883333333333333,0.19450974464416504
2292,RFC,SSL6,max_depth=6,0.9125,0.2076570987701416
2293,RFC,SSL6,max_depth=7,0.9166666666666666,0.21509170532226562
2294,RFC,SSL6,max_depth=8,0.9191666666666667,0.22062373161315918
2295,RFC,SSL6,max_depth=9,0.9291666666666667,0.22089171409606934
2296,RFC,SSL6,max_depth=10,0.9233333333333333,0.2237687110900879
2297,RFC,SSL6,max_depth=11,0.9108333333333334,0.22440218925476074
2298,RFC,SSL6,max_depth=12,0.9133333333333333,0.22270488739013672
